Short ID	Description	MMETSP_ID	S1	S2	S3	S4	S5	+N	-N	+P	-P	Control	Up -N v +N	Dn -N v +N	Up -P v +P	Dn_-P_v_+P
Throt1638	Locus1402v1rpkm65.47		11.69098391	19.99210312	5.41543306	11.22588399	8.209252806	14.67606652	6.70282281	21.51049271	6.195068955	16.75976069	0	0	0	1
Throt16351	Locus12911v1rpkm7.13		53.02468114	64.18517317	61.81518712	73.09297801	53.79680562	146.7606652	63.6768167	52.61000025	127.1136371	71.93804974	0	1	1	0
Throt16282	Locus12847v1rpkm7.19		29.83436878	141.5230458	108.0444937	35.92282878	37.37830001	66.84149107	104.1730378	115.0681779	34.64649675	90.24486526	0	0	0	1
Throt16189	Locus12780v2rpkm1.37		194.3386506	538.4715143	383.4390774	325.3011718	437.1863782	262.5708138	384.5744587	556.9403475	246.6555232	480.6183681	0	0	0	1
Throt16114	Locus12722v1rpkm7.32		24.72355614	88.91224808	43.71971568	23.94855252	23.9290986	18.16344866	48.59546537	83.45034523	18.81465386	34.55089127	1	0	0	1
Throt16103	Locus12713v1rpkm7.33		680.1852772	1915.559144	1361.254954	1120.093759	1502.642593	894.9494424	1408.989212	1956.936512	851.4778108	1810.827682	0	0	0	1
Throt16099	Locus12709v1rpkm7.33		3928.617791	10639.48162	7451.503806	6273.522904	8767.132667	4943.21888	8175.209554	10991.08429	4873.224797	10141.9758	0	0	0	1
Throt16093	Locus12704v1rpkm7.34		64.3323541	232.4081988	176.4638675	140.1988179	186.7168351	128.3066013	195.4989986	225.4714297	101.6450203	206.7896627	0	0	0	1
Throt16038	Locus12665v2rpkm7.32		15.71574887	82.99353334	61.68310339	18.46034257	17.46649533	36.03628214	54.73971962	59.60738945	17.20852487	53.11554927	0	0	0	1
Throt16011	Locus12649v1rpkm7.40		0	0.920688959	0.264167466	0	0	0.581230357	1.675705703	0	2.982810978	0	0	0	1	0
Throt15955	Locus12595v2rpkm1.34		22.16814982	95.75165178	88.62818495	26.94212159	23.9290986	54.63565357	79.0374523	74.89798066	27.5336398	71.16452232	0	0	0	1
Throt15954	Locus12595v1rpkm7.44		22.04037951	95.75165178	87.96776629	26.94212159	24.10376356	54.78096116	79.31673659	75.15714322	27.5336398	70.64883738	0	0	0	1
Throt15912	Locus12563v1rpkm7.46		174.7897923	820.8599708	605.7360003	218.2810777	185.6688454	350.1912902	595.9926615	670.45355	176.6741887	478.2977859	0	0	0	1
Throt15898	Locus12555v1rpkm7.47		20.12382477	87.33392415	82.28816576	24.94640888	21.13445935	54.1997308	79.0374523	66.86394121	25.92751081	66.00767288	0	0	0	1
Throt15888	Locus12548v1rpkm7.47		0	0.657634971	0.132083733	0	0.698659813	0.435922768	0.279284284	0	2.982810978	0.257842472	0	0	1	0
Throt1586	Locus1359v1rpkm67.12		0.127770316	0.920688959	0.264167466	0.997856355	1.04798972	2.906151786	0	0	3.441704975	0	0	0	1	0
Throt1585	Locus1358v3rpkm8.62		0	0.131526994	0	0	0	5.812303571	0.279284284	0.518325126	15.37294889	0	0	0	1	0
Throt1584	Locus1358v2rpkm60.63		0	0.920688959	0	0	0	7.991917411	0.279284284	0.518325126	22.25635884	0	0	1	1	0
Throt1583	Locus1358v1rpkm67.19		0	0.789161965	0	0	0	10.17153125	0.279284284	0.777487688	24.32138182	0.257842472	0	1	1	0
Throt15820	Locus12489v1rpkm7.52		3.51368369	7.365511676	6.736270391	3.492497243	2.270644393	1.307768304	12.84707705	3.369113317	3.212257976	1.804897305	1	0	0	0
Throt1582	Locus1357v1rpkm67.26		411.5481878	568.196615	528.7311838	613.9311225	406.6200113	1225.3789	482.6032423	483.8565048	957.02343	498.1516562	1	1	0	0
Throt15784	Locus12460v1rpkm7.55		189.9944599	653.1630532	537.052459	361.9723928	575.1716913	223.4830723	478.6932624	490.0764063	270.747458	502.2771358	1	0	0	0
Throt157	Locus155v1rpkm719.66		1609.969867	45.90292098	351.0785627	547.8231389	644.8630077	269.9815009	336.5375619	213.8091143	501.3416913	233.6052798	1	0	1	0
Throt1569	Locus1347v1rpkm68.00		240.3998495	25.77929086	116.3657689	100.0350996	124.5361117	66.98679866	193.8232929	69.45556684	71.35801648	99.01150931	1	0	0	0
Throt15604	Locus12322v1rpkm7.68		0.127770316	0.394580983	0	0	0.174664953	0	0	0	2.75336398	0	0	0	1	0
Throt15596	Locus12315v1rpkm7.68		113.5878109	386.294782	279.2250119	231.7521385	336.75403	205.1743161	309.7262707	376.5632038	168.6435438	350.4079197	0	0	0	1
Throt1559	Locus1338v1rpkm68.47		0.830507054	1.315269942	1.452921065	1.496784533	15.19585094	12.2058375	0.279284284	3.109950754	15.60239589	1.289212361	0	1	1	1
Throt15572	Locus12296v2rpkm1.49		489.4880806	1390.897964	1007.270549	896.573935	1195.75627	715.349262	1094.515108	1479.040746	643.1399363	1316.801505	0	0	0	1
Throt15570	Locus12295v1rpkm7.70		8.752266645	31.96105959	37.24761275	16.21516577	17.81582524	28.18967232	41.334074	36.80108392	13.0784789	23.46366497	0	0	0	1
Throt15509	Locus12246v5rpkm0.61_PRE		71.74303243	337.4982671	277.7720908	89.30814378	87.85647152	166.8131125	264.761501	283.5238437	86.73096536	224.3229508	0	0	0	1
Throt15508	Locus12246v4rpkm0.81		49.5748826	230.3037669	183.4643054	57.62620451	53.79680562	108.6900768	174.2733931	185.560395	59.42677256	144.3917844	0	0	0	1
Throt15493	Locus12238v1rpkm7.75		0.830507054	2.49901289	3.830428262	2.245176799	1.222654673	4.504535268	7.819959945	7.515714322	1.147234992	6.703904277	0	0	0	1
Throt15469	Locus12216v1rpkm7.77		3.769224322	13.02117243	9.906279987	6.486066308	7.685257946	11.76991473	18.15347844	24.62044347	8.260091939	27.07345958	0	0	0	1
Throt15454	Locus12205v1rpkm7.78		82.47573897	379.7184323	312.7742801	101.032956	92.39776031	191.9513254	304.9784379	319.54744	94.30271631	255.006205	0	0	0	1
Throt1536	Locus1317v1rpkm69.72		1.27770316	4.734971791	3.037925863	4.490353598	3.14396916	6.393533929	1.396421419	1.295812814	6.195068955	0.773527417	0	0	1	0
Throt1532	Locus1313v1rpkm69.97		3.130372742	13.41575341	13.73670825	52.38745864	28.64505234	26.30067366	27.36985981	25.39793116	81.2242374	22.69013755	0	0	1	0
Throt153	Locus150v1rpkm778.03		4.47196106	11.96895647	11.49128479	14.46891715	15.54518085	3.487382143	1.675705703	0.518325126	8.260091939	1.289212361	0	0	1	0
Throt1522	Locus1304v1rpkm70.11		1.086047686	3.025120867	3.830428262	0.748392266	3.66796402	2.906151786	2.23427427	1.554975377	9.407326931	2.836267194	0	0	1	0
Throt152	Locus149v1rpkm779.28		4295.574138	676.1802772	1904.119097	3170.439104	1905.769306	1011.050206	2534.225591	2080.557054	1298.899457	1846.409943	1	0	1	0
Throt15173	Locus11993v1rpkm7.96		16.48237076	52.61079768	62.34352205	22.2023039	27.94639253	39.52366429	64.79395383	57.01576382	17.43797187	33.51952138	0	0	0	1
Throt15115	Locus11951v1rpkm8.01		1.022162528	1.972904913	5.01918186	3.99142542	2.445309346	6.538841518	8.93709708	13.47645327	3.671151973	12.89212361	0	0	0	1
Throt15099	Locus11939v5rpkm0.99		756.2086152	2071.287105	1499.81079	1286.486306	1761.496054	1009.0159	1576.559782	2185.25873	939.5854581	1988.481145	0	0	0	1
Throt15015	Locus11884v1rpkm8.09		408.2261596	1174.00995	865.6767871	749.3901227	1014.978044	599.684421	921.0795678	1207.956705	518.5502162	1108.206945	0	0	0	1
Throt15001	Locus11875v2rpkm3.10		11.88263939	44.06154306	21.9258997	12.47320444	14.49719113	7.410687054	24.29773269	38.3560593	7.571750944	15.21270586	1	0	0	1
Throt150	Locus147v1rpkm815.47		1290.671847	150.9929893	184.2568078	243.2274866	127.156086	89.65478259	229.292397	176.7488678	113.8057112	147.2280516	1	0	0	1
Throt15	Locus15v1rpkm44856.27		1474.980528	112.718634	564.5258755	919.2751671	1062.312246	455.5392924	551.0278918	378.6365043	820.043572	377.7392217	1	1	1	1
Throt14956	Locus11845v1rpkm8.13		30.21767973	95.2255438	75.81606283	46.15085642	33.88500094	25.28352054	67.30751238	62.19901508	32.81092076	60.59298096	1	0	0	0
Throt14946	Locus11838v2rpkm2.71		58.13549378	179.5343471	164.0479966	131.966503	195.9740776	72.36317946	174.8319616	160.4216264	110.5934532	134.335928	1	0	0	0
Throt14889	Locus11798v2rpkm0.29_PRE		2.491521162	24.20096693	10.43461492	5.987138131	28.99438225	8.137225	12.84707705	17.62305427	5.047833963	18.82250047	0	0	0	1
Throt14860	Locus11774v1rpkm8.21		36.3506549	42.74627312	43.32346448	48.14656913	30.56636683	95.03116339	45.80262254	33.4319706	93.38492832	47.44301488	0	0	1	0
Throt14843	Locus11762v1rpkm8.22		2.044325056	5.655660751	12.28378718	17.21302213	7.161263086	8.718455357	13.12636134	17.88221684	5.50672796	13.14996608	0	0	0	1
Throt14815	Locus11739v1rpkm8.24		967.0296366	2663.027052	1931.592514	1661.680295	2246.016635	1312.127531	2039.892409	2800.251491	1251.174482	2527.629755	0	0	0	1
Throt14811	Locus11737v1rpkm8.24		144.2526868	480.0735289	346.0593809	211.2960832	263.0454197	139.3499781	349.1053547	317.9924646	171.3969077	341.6412756	1	0	0	0
Throt14803	Locus11732v1rpkm8.25		19.1655474	80.49452045	74.36314177	22.2023039	19.73713973	48.53273482	73.17248234	62.97650277	24.78027582	64.97630299	0	0	0	1
Throt14801	Locus11730v1rpkm8.25		226.7284257	633.3024771	368.5136155	212.7928677	199.8167066	149.2308942	420.6021313	363.3459131	169.7907788	444.0047371	1	0	0	0
Throt148	Locus145v1rpkm826.28		1658.778127	2029.198467	2041.750347	2650.555943	1539.671564	4401.802802	1898.015992	1656.567102	4166.986936	1810.56984	1	1	1	1
Throt14776	Locus11709v1rpkm8.27		51.49143734	153.0974213	117.9507737	72.09512165	59.73541404	40.686125	108.6415864	100.8142369	51.16668062	101.8477765	1	0	0	0
Throt1475	Locus1265v1rpkm71.96		5.366353272	19.20294115	22.98256957	8.232314929	9.781237386	16.27445	27.64914409	21.25133015	7.112856948	13.66565103	0	0	0	1
Throt147	Locus144v1rpkm854.84		2499.379036	2732.999413	2995.791152	3711.027785	2280.77496	6393.243313	2810.717032	2516.468485	6410.519686	2880.100414	1	1	1	1
Throt14638	Locus11602v3rpkm1.07		44.33629965	141.9176267	107.6482425	67.85423215	65.67402245	38.36120357	99.14592073	92.0027098	50.01944563	91.79192009	1	0	0	0
Throt14636	Locus11602v1rpkm8.36		54.81346556	172.9579974	133.668738	78.58118796	63.05404815	50.42173348	127.6329177	104.1833503	55.52617359	108.2938383	1	0	0	0
Throt14540	Locus11532v1rpkm8.41		23.31808267	109.6935132	92.32652948	26.44319341	24.45309346	58.70426607	82.38886371	79.04458166	28.68087479	75.54784435	0	0	0	1
Throt14530	Locus11523v1rpkm8.43		0.830507054	2.367485896	3.434177062	1.247320444	1.397319627	3.923304911	7.819959945	9.848177387	1.606128988	8.766644054	0	0	0	1
Throt14526	Locus11519v1rpkm8.43		12.64926128	27.75219578	27.4734165	17.46248621	12.75054159	7.410687054	26.81129124	20.47384246	13.0784789	19.85387036	1	0	0	0
Throt145	Locus142v1rpkm880.66		1373.467012	235.5648466	719.1959271	1172.231753	803.2841203	378.2356549	869.9705439	632.3566533	447.6510937	523.678061	1	0	0	1
Throt14457	Locus11466v2rpkm3.08		18.91000677	86.67628918	74.62730924	22.70123208	19.91180468	47.37027411	76.24460946	66.34561608	23.63304083	60.07729602	0	0	0	1
Throt14439	Locus11449v1rpkm8.50		46.63616534	109.0358782	175.9355326	90.80492831	64.10203787	163.3257304	226.2202698	293.8903462	100.9566793	258.3581571	0	0	0	1
Throt14437	Locus11448v2rpkm3.43		1047.972132	2854.398828	2121.661006	1825.328738	2438.846743	1450.460356	2281.473314	3066.411443	1330.104249	2739.318424	0	0	0	1
Throt14433	Locus11446v1rpkm8.51		138.3113671	537.8138793	330.8697516	402.3855752	334.6580506	226.2439165	377.5923516	413.8826128	145.6988439	414.0950103	0	0	0	1
Throt14431	Locus11444v1rpkm8.51		44.08075902	198.8688152	174.4826115	51.38960229	46.63554254	105.2026946	168.4084231	163.2724146	51.39612762	136.9143527	0	0	0	1
Throt144	Locus141v1rpkm903.14		96.40270342	4.734971791	26.94508157	38.91639785	40.34760422	20.05244732	28.20771266	10.10733995	40.15322471	15.21270586	0	0	1	1
Throt14303	Locus11349v1rpkm8.60		6652.425387	17724.44621	12045.50813	9954.365534	14354.31519	8059.921362	13128.87489	17980.43945	7970.529828	16698.65203	0	0	0	1
Throt14294	Locus11342v1rpkm8.60		626.5856296	1727.475542	1292.175162	1099.138775	1490.940042	881.1452214	1374.916529	1834.870945	797.5577662	1648.129082	0	0	0	1
Throt1423	Locus1221v1rpkm75.07		0.574966422	3.025120867	4.358763194	1.99571271	0.873324767	2.179613839	4.747832824	5.442413819	0.229446998	3.351952138	0	0	0	1
Throt142	Locus139v1rpkm926.87		696.6037628	98.90829964	233.2598728	227.511249	273.001322	131.5033683	379.5473416	154.4608874	150.5172309	139.4927774	1	0	0	1
Throt1418	Locus1216v1rpkm75.39		0.255540632	3.551228844	0.528334933	0.997856355	0.349329907	1.598383482	1.396421419	0.259162563	3.900598971	0	0	0	1	0
Throt14148	Locus11235v1rpkm8.70		228.5172102	33.67091052	91.93027828	77.58333161	100.4323482	47.95150446	175.9490988	55.46078845	66.53962951	80.96253626	1	0	0	0
Throt14142	Locus11229v1rpkm8.71		74.17066843	282.5199836	269.8470669	116.7491935	140.6052874	151.5558156	267.2750596	231.4321686	101.6450203	206.2739777	0	0	0	1
Throt1414	Locus1213v1rpkm75.81		488.5936884	43.40390809	148.4621161	173.1280776	208.0259594	66.4055683	271.1850395	90.70689699	132.161471	84.05664593	1	0	0	1
Throt141	Locus138v1rpkm943.70		5791.317343	866.4998378	3484.765132	4443.204885	2781.190052	1596.349176	4707.057318	4009.50401	2279.555928	4178.852947	1	0	1	1
Throt14091	Locus11192v1rpkm8.76		1172.867616	3162.566576	2297.728622	1919.626163	2611.765047	1538.371448	2427.25971	3368.594992	1470.755259	3098.235146	0	0	0	1
Throt14080	Locus11183v2rpkm1.02		14.24639023	46.42902895	35.13427302	22.2023039	16.41850561	10.8980692	39.37908401	23.84295578	17.89686587	26.29993216	1	0	0	0
Throt14073	Locus11179v2rpkm1.94		34.30632984	106.7999193	108.0444937	55.38102771	76.50324955	55.79811429	93.56023506	106.5158133	41.75935369	69.35962501	0	0	0	1
Throt14050	Locus11165v1rpkm8.79		52.96079598	220.3077153	139.3483385	87.56189516	144.7972463	57.25119018	134.3357405	140.2069465	68.6046525	146.4545242	1	0	0	0
Throt14	Locus14v1rpkm48785.61		8378.474586	1387.609789	4138.447527	6754.988596	3903.237712	2048.982317	5169.272808	4339.158789	2751.298957	4409.364117	1	1	1	1
Throt13991	Locus11123v1rpkm8.83		20.44325056	54.05759462	48.34264634	30.93354701	22.18244907	12.64176027	41.61335828	27.47123166	24.32138182	32.74599397	1	0	0	0
Throt13928	Locus11080v1rpkm8.86		48.61660523	53.00537866	57.19225646	59.37245313	47.1595374	124.9645268	51.66759249	53.64665051	97.74442128	49.76359713	0	1	0	0
Throt13910	Locus11064v1rpkm8.88		38.7782909	123.1092666	81.36357963	51.63906638	41.39559394	28.77090268	82.66814799	78.26709397	34.64649675	76.57921424	1	0	0	0
Throt138	Locus135v1rpkm980.86		9.582773699	34.72312647	13.73670825	9.978563551	22.35711402	16.41975759	3.630695689	3.109950754	17.43797187	3.351952138	0	1	1	0
Throt13719	Locus10921v1rpkm9.01		2.044325056	9.338416589	15.85004798	4.739817687	4.19195888	8.427840179	14.80206704	13.73561583	2.982810978	9.54017147	0	0	0	1
Throt13668	Locus10883v1rpkm9.05		22.42369046	78.78466953	69.87229484	53.88424317	76.50324955	31.53174687	76.80317803	62.7173402	40.3826717	62.91356321	1	0	0	0
Throt13664	Locus10882v2rpkm7.43		2.747061794	3.814282832	3.698344529	2.494640888	2.969304206	1.162460714	0.279284284	4.924088694	0.458893997	2.836267194	0	0	0	1
Throt13653	Locus10876v1rpkm9.06		10221.56139	27691.16725	17446.14781	13885.42065	24959.97116	8279.045207	15601.37866	21585.13153	10123.66046	20305.61037	0	0	0	1
Throt136	Locus133v1rpkm986.93		4615.574895	755.4910547	1940.838375	3002.050844	1839.920618	982.7152263	2588.96531	2134.981193	1435.649868	2171.807143	1	0	0	1
Throt13541	Locus10788v1rpkm9.16		21.27375761	72.33984681	54.1543306	50.89067411	44.5395631	27.46313437	51.94687678	48.72256181	19.27354786	57.49887129	0	0	0	1
Throt13512	Locus10763v1rpkm9.19		2.619291478	18.41377919	10.43461492	1.496784533	5.2399486	1.453075893	9.774949931	15.29059121	4.13004597	13.14996608	1	0	0	1
Throt13505	Locus10757v1rpkm9.19		7.793989275	44.19307005	52.70140953	16.21516577	20.26113459	18.16344866	30.44198693	31.61783267	125.5075081	39.96558319	0	0	1	0
Throt13455	Locus10722v1rpkm9.22		32.77308605	78.91619652	68.28729004	44.15514371	32.83701122	21.36021562	61.44254243	50.27753719	34.18760275	48.99006971	1	0	0	0
Throt13448	Locus10717v1rpkm9.23		0.447196106	1.183742948	1.188753598	0.249464089	1.57198458	1.743691071	1.675705703	0.777487688	5.277280961	2.062739777	0	0	1	0
Throt13430	Locus10700v1rpkm9.24		65.92948305	242.7988313	162.1988243	177.6184312	150.7358547	109.7072299	173.9941088	187.6336955	65.39239452	194.1553815	0	0	0	1
Throt13415	Locus10687v1rpkm9.25		375.7724993	1135.341014	821.692904	692.2628463	931.3135311	555.3656062	860.4748782	1198.886016	507.5367603	1059.990403	0	0	0	1
Throt134	Locus131v1rpkm1059.61		3211.954089	395.6331986	1611.553628	2490.150534	1695.822032	731.4784045	1870.646133	1396.108726	760.3873524	1160.80681	1	0	1	1
Throt13388	Locus10668v1rpkm9.28		1.533243792	5.918714739	7.264605324	1.496784533	3.66796402	5.085765625	7.261391378	8.552364573	1.147234992	3.60979461	0	0	0	1
Throt13365	Locus10652v3rpkm1.02		1983.634156	5143.757689	3557.411185	2844.639004	4031.092458	2326.955735	3639.91207	5312.05505	2293.093301	4960.631322	0	0	0	1
Throt13364	Locus10652v2rpkm7.52		1977.501181	5154.279849	3559.656609	2865.843452	3997.906117	2315.331128	3638.236364	5278.104755	2301.353393	4965.272487	0	0	0	1
Throt13340	Locus10631v3rpkm2.11		10.28551044	21.30737306	22.58631837	8.980707196	12.40121169	11.33399196	9.495665648	19.17802965	5.965621956	15.21270586	0	0	0	1
Throt13339	Locus10631v2rpkm3.91		10.22162528	21.70195404	21.9258997	8.980707196	12.22654673	11.47929955	9.774949931	18.91886709	5.965621956	15.7283908	0	0	0	1
Throt13325	Locus10618v1rpkm9.33		1337.882979	3718.399653	2710.226121	2311.284782	3145.017149	1835.670775	2932.205695	3991.36263	1760.546818	3700.555161	0	0	0	1
Throt13301	Locus10599v1rpkm9.35		150.002351	439.5632146	274.0737463	168.3882599	159.4691024	108.5447692	299.6720365	282.746356	113.8057112	296.7766855	1	0	0	1
Throt13259	Locus10564v1rpkm9.39		20.82656151	66.15807809	48.34264634	44.90353598	42.09425375	29.64274821	49.71260251	59.08906432	18.81465386	48.99006971	0	0	0	1
Throt13217	Locus10529v4rpkm0.34_PRE		25.68183351	124.9506445	95.62862281	29.43676248	27.42239767	63.93533929	97.47021503	89.9294093	32.35202676	78.12626907	0	0	0	1
Throt13216	Locus10529v3rpkm3.39		19.29331771	66.02655109	49.7955674	45.90139233	64.10203787	21.79613839	60.32540529	52.09167513	29.13976879	46.92732994	1	0	0	0
Throt13214	Locus10529v1rpkm9.43		25.61794836	126.2659144	94.30778548	28.9378343	27.42239767	65.38841518	99.42520502	90.96605955	33.72870875	80.44685132	0	0	0	1
Throt132	Locus129v1rpkm1112.67		4736.573384	5960.934904	5885.519066	6915.892933	4439.284454	13310.90172	5654.668893	5363.887563	11953.72972	5641.593291	1	1	1	1
Throt13170	Locus10490v2rpkm3.52		2.55540632	11.4428485	10.96294985	2.744104976	5.065283646	6.538841518	8.657812796	11.92147789	3.441704975	9.024486526	0	0	0	1
Throt13128	Locus10458v1rpkm9.51		7630.18773	20297.5088	13714.65027	11272.78324	16364.01015	9178.063262	14956.51125	20426.41571	9068.892608	19032.89993	0	0	0	1
Throt13123	Locus10455v1rpkm9.52		43.63356291	152.0452053	59.70184739	31.43247519	18.68915001	23.1039067	70.93820807	72.56551759	39.69433071	85.86154323	1	0	0	0
Throt13114	Locus10449v1rpkm9.52		14.94912697	49.71720381	56.39975406	21.95283981	27.94639253	36.47220491	61.16325814	50.01837463	17.43797187	26.55777463	0	0	0	1
Throt13107	Locus10445v1rpkm9.53		972.2682195	2655.530013	1961.311354	1625.258538	2258.068517	1317.358604	2060.280161	2835.4976	1231.44204	2526.856227	0	0	0	1
Throt13100	Locus10442v2rpkm1.30		3.130372742	16.70392826	25.0959093	10.97641991	6.986598133	15.11198929	30.44198693	24.62044347	4.359492968	19.85387036	0	0	0	1
Throt1309	Locus1127v2rpkm4.54_PRE		334.5026873	978.9554179	710.2142332	618.6709402	837.6931161	502.1830286	767.1939275	1012.28897	434.3431678	912.504509	0	0	0	1
Throt13037	Locus10398v1rpkm9.57		78.89817012	372.3529206	305.7738423	96.04367418	91.87376545	185.8484067	288.2213808	308.1442872	89.48432934	243.9189787	0	0	0	1
Throt1303	Locus1123v1rpkm81.72		1.022162528	5.261079768	1.452921065	1.99571271	1.222654673	3.051459375	0.279284284	0.777487688	5.047833963	0.773527417	0	0	1	1
Throt12982	Locus10349v1rpkm9.62		53.47187724	174.9309023	117.9507737	73.59190619	59.21141918	43.30166161	115.0651249	112.7357148	47.26608165	123.5065442	1	0	0	1
Throt12876	Locus10271v1rpkm9.70		264.2290135	845.3239918	629.1148211	511.9003102	657.0895544	447.8379902	685.084348	831.134339	350.3655664	762.1823477	0	0	0	1
Throt12849	Locus10249v1rpkm9.71		76.66218959	5.524133757	31.83217969	33.4281879	58.86208927	13.65891339	65.07323811	28.24871935	15.37294889	21.14308272	1	0	0	0
Throt1269	Locus1094v1rpkm84.54		277.3254709	42.87780011	138.5558361	179.3646798	182.8742061	56.37934464	338.4925519	95.37182312	140.421563	87.92428301	1	0	0	0
Throt12663	Locus10119v1rpkm9.89		7.34679317	21.96500803	26.94508157	10.47749173	13.97319627	19.90713973	33.79339833	26.95290653	7.801197943	12.37643866	0	0	0	1
Throt12652	Locus10109v1rpkm9.90		33.34805247	159.542244	121.5170345	41.41103874	34.23433085	75.26933125	113.1101349	124.1388676	44.51271767	93.85465987	0	0	0	1
